STRUCTURE,STRUCTURE_ID,ACTION,FREQ_ID,FREQ_NAME,REF_AREA_ID,REF_AREA_NAME,INDICATOR_ID,INDICATOR_NAME,SEX_ID,SEX_NAME,AGE_ID,AGE_NAME,URBANISATION_ID,URBANISATION_NAME,UNIT_MEASURE_ID,UNIT_MEASURE_NAME,COMP_BREAKDOWN_1_ID,COMP_BREAKDOWN_1_NAME,COMP_BREAKDOWN_2_ID,COMP_BREAKDOWN_2_NAME,COMP_BREAKDOWN_3_ID,COMP_BREAKDOWN_3_NAME,TIME_PERIOD,OBS_VALUE,AGG_METHOD_ID,AGG_METHOD_NAME,DECIMALS_ID,DECIMALS_NAME,DATABASE_ID_ID,DATABASE_ID_NAME,COMMENT_TS,UNIT_MULT_ID,UNIT_MULT_NAME,DATA_SOURCE_ID,DATA_SOURCE_NAME,UNIT_TYPE_ID,UNIT_TYPE_NAME,TIME_FORMAT_ID,TIME_FORMAT_NAME,COMMENT_OBS,OBS_STATUS_ID,OBS_STATUS_NAME,OBS_CONF_ID,OBS_CONF_NAME
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MOZ,Mozambique,WB_WDI_SH_STA_MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,DT_10P5BR_L,Deaths per 100 000 live births,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,322.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MMR,Myanmar,WB_WDI_SH_STA_MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,DT_10P5BR_L,Deaths per 100 000 live births,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,293.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,NAM,Namibia,WB_WDI_SH_STA_MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,DT_10P5BR_L,Deaths per 100 000 live births,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,482.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,NPL,Nepal,WB_WDI_SH_STA_MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,DT_10P5BR_L,Deaths per 100 000 live births,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,349.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,NLD,Netherlands,WB_WDI_SH_STA_MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,DT_10P5BR_L,Deaths per 100 000 live births,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,6.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,NZL,New Zealand,WB_WDI_SH_STA_MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,DT_10P5BR_L,Deaths per 100 000 live births,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,10.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,NIC,Nicaragua,WB_WDI_SH_STA_MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,DT_10P5BR_L,Deaths per 100 000 live births,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,98.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,NER,Niger,WB_WDI_SH_STA_MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,DT_10P5BR_L,Deaths per 100 000 live births,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,594.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,NGA,Nigeria,WB_WDI_SH_STA_MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,DT_10P5BR_L,Deaths per 100 000 live births,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,1123.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MKD,North Macedonia,WB_WDI_SH_STA_MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,DT_10P5BR_L,Deaths per 100 000 live births,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,6.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,NOR,Norway,WB_WDI_SH_STA_MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,DT_10P5BR_L,Deaths per 100 000 live births,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,4.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,OMN,Oman,WB_WDI_SH_STA_MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,DT_10P5BR_L,Deaths per 100 000 live births,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,18.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PAK,Pakistan,WB_WDI_SH_STA_MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,DT_10P5BR_L,Deaths per 100 000 live births,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,230.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PAN,Panama,WB_WDI_SH_STA_MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,DT_10P5BR_L,Deaths per 100 000 live births,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,55.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PNG,Papua New Guinea,WB_WDI_SH_STA_MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,DT_10P5BR_L,Deaths per 100 000 live births,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,289.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRY,Paraguay,WB_WDI_SH_STA_MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,DT_10P5BR_L,Deaths per 100 000 live births,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,100.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PER,Peru,WB_WDI_SH_STA_MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,DT_10P5BR_L,Deaths per 100 000 live births,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,76.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PHL,Philippines,WB_WDI_SH_STA_MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,DT_10P5BR_L,Deaths per 100 000 live births,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,105.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,POL,Poland,WB_WDI_SH_STA_MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,DT_10P5BR_L,Deaths per 100 000 live births,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,3.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRT,Portugal,WB_WDI_SH_STA_MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,DT_10P5BR_L,Deaths per 100 000 live births,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,10.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRI,Puerto Rico,WB_WDI_SH_STA_MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,DT_10P5BR_L,Deaths per 100 000 live births,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,21.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,QAT,Qatar,WB_WDI_SH_STA_MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,DT_10P5BR_L,Deaths per 100 000 live births,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,10.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ROU,Romania,WB_WDI_SH_STA_MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,DT_10P5BR_L,Deaths per 100 000 live births,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,22.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,RUS,Russian Federation,WB_WDI_SH_STA_MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,DT_10P5BR_L,Deaths per 100 000 live births,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,17.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,RWA,Rwanda,WB_WDI_SH_STA_MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,DT_10P5BR_L,Deaths per 100 000 live births,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,386.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,WSM,Samoa,WB_WDI_SH_STA_MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,DT_10P5BR_L,Deaths per 100 000 live births,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,62.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,STP,Sao Tome and Principe,WB_WDI_SH_STA_MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,DT_10P5BR_L,Deaths per 100 000 live births,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,160.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SAU,Saudi Arabia,WB_WDI_SH_STA_MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,DT_10P5BR_L,Deaths per 100 000 live births,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,15.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SEN,Senegal,WB_WDI_SH_STA_MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,DT_10P5BR_L,Deaths per 100 000 live births,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,450.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SRB,Serbia,WB_WDI_SH_STA_MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,DT_10P5BR_L,Deaths per 100 000 live births,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,14.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SYC,Seychelles,WB_WDI_SH_STA_MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,DT_10P5BR_L,Deaths per 100 000 live births,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,8.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SLE,Sierra Leone,WB_WDI_SH_STA_MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,DT_10P5BR_L,Deaths per 100 000 live births,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,837.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SGP,Singapore,WB_WDI_SH_STA_MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,DT_10P5BR_L,Deaths per 100 000 live births,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,8.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SVK,Slovak Republic,WB_WDI_SH_STA_MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,DT_10P5BR_L,Deaths per 100 000 live births,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,5.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SVN,Slovenia,WB_WDI_SH_STA_MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,DT_10P5BR_L,Deaths per 100 000 live births,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,6.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SLB,Solomon Islands,WB_WDI_SH_STA_MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,DT_10P5BR_L,Deaths per 100 000 live births,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,147.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SOM,Somalia,WB_WDI_SH_STA_MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,DT_10P5BR_L,Deaths per 100 000 live births,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,963.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ZAF,South Africa,WB_WDI_SH_STA_MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,DT_10P5BR_L,Deaths per 100 000 live births,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,219.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SSD,South Sudan,WB_WDI_SH_STA_MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,DT_10P5BR_L,Deaths per 100 000 live births,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,1060.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ESP,Spain,WB_WDI_SH_STA_MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,DT_10P5BR_L,Deaths per 100 000 live births,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,4.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LKA,Sri Lanka,WB_WDI_SH_STA_MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,DT_10P5BR_L,Deaths per 100 000 live births,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,37.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LCA,St. Lucia,WB_WDI_SH_STA_MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,DT_10P5BR_L,Deaths per 100 000 live births,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,73.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,VCT,St. Vincent and the Grenadines,WB_WDI_SH_STA_MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,DT_10P5BR_L,Deaths per 100 000 live births,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,45.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
